date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all,age_group_type
202122,all,not_vaccinated,66,2957,5349270,1.23,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202122,all,unknown,44,3600,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202123,all,fully_vaccinated,13,178,2467385,0.53,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202123,all,partially_vaccinated,2,160,1315339,0.15,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202123,all,not_vaccinated,33,2990,4995122,0.66,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202123,all,unknown,30,3630,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202124,all,fully_vaccinated,6,184,2780627,0.22,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202124,all,partially_vaccinated,1,161,1310026,0.08,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202124,all,not_vaccinated,25,3015,4687193,0.53,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202124,all,unknown,19,3649,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202125,all,fully_vaccinated,4,188,3087381,0.13,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202125,all,partially_vaccinated,1,162,1233876,0.08,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202125,all,not_vaccinated,12,3027,4456589,0.27,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202125,all,unknown,15,3664,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,limited,2022-11-17_06-08-21,TRUE,age_group_AKL10
202126,all,fully_vaccinated,4,192,3419974,0.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202126,all,partially_vaccinated,2,164,1028614,0.19,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202126,all,not_vaccinated,5,3032,4329258,0.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202126,all,unknown,8,3672,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202127,all,fully_vaccinated,0,192,3754009,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202127,all,partially_vaccinated,0,164,781995,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202127,all,not_vaccinated,23,3055,4241842,0.54,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202127,all,unknown,7,3679,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202128,all,fully_vaccinated,8,200,4048914,0.2,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202128,all,partially_vaccinated,1,165,564792,0.18,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202128,all,not_vaccinated,44,3099,4164140,1.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202128,all,unknown,13,3692,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,all,fully_vaccinated,16,216,4276049,0.37,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,all,partially_vaccinated,0,165,407609,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,all,not_vaccinated,56,3155,4094188,1.37,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202129,all,unknown,21,3713,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,all,fully_vaccinated,15,231,4401008,0.34,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,all,partially_vaccinated,0,165,348608,0,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,all,not_vaccinated,86,3241,4028230,2.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202130,all,unknown,25,3738,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,all,fully_vaccinated,16,247,4487225,0.36,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,all,partially_vaccinated,2,167,316409,0.63,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,all,not_vaccinated,134,3375,3974212,3.37,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202131,all,unknown,32,3770,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,all,fully_vaccinated,38,285,4567078,0.83,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,all,partially_vaccinated,9,176,299334,3.01,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,all,not_vaccinated,301,3676,3911434,7.7,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202132,all,unknown,40,3810,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,all,fully_vaccinated,56,341,4644247,1.21,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,all,partially_vaccinated,3,179,295318,1.02,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,all,not_vaccinated,389,4065,3838281,10.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202133,all,unknown,94,3904,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202134,all,fully_vaccinated,45,386,4718523,0.95,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202134,all,partially_vaccinated,4,183,313679,1.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202134,all,not_vaccinated,357,4422,3745644,9.53,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202134,all,unknown,94,3998,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202135,all,fully_vaccinated,47,433,4780268,0.98,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202135,all,partially_vaccinated,4,187,354360,1.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202135,all,not_vaccinated,307,4729,3643218,8.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202135,all,unknown,67,4065,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202136,all,fully_vaccinated,50,483,4853066,1.03,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202136,all,partially_vaccinated,2,189,414460,0.48,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202136,all,not_vaccinated,250,4979,3510320,7.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202136,all,unknown,65,4130,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202137,all,fully_vaccinated,56,539,4942211,1.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202137,all,partially_vaccinated,6,195,475180,1.26,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202137,all,not_vaccinated,220,5199,3360455,6.55,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202137,all,unknown,40,4170,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202138,all,fully_vaccinated,48,587,5039390,0.95,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202138,all,partially_vaccinated,7,202,489065,1.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202138,all,not_vaccinated,167,5366,3249391,5.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202138,all,unknown,34,4204,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202139,all,fully_vaccinated,36,623,5140087,0.7,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202139,all,partially_vaccinated,5,207,459685,1.09,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202139,all,not_vaccinated,114,5480,3178074,3.59,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202139,all,unknown,35,4239,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202140,all,fully_vaccinated,58,681,5258436,1.1,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202140,all,partially_vaccinated,6,213,394014,1.52,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202140,all,not_vaccinated,95,5575,3125396,3.04,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202140,all,unknown,18,4257,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202141,all,fully_vaccinated,50,731,5390201,0.93,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202141,all,partially_vaccinated,5,218,309609,1.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202141,all,not_vaccinated,90,5665,3078036,2.92,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202141,all,unknown,28,4285,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202142,all,fully_vaccinated,72,803,5502013,1.31,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202142,all,partially_vaccinated,2,220,235522,0.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202142,all,not_vaccinated,86,5751,3040311,2.83,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202142,all,unknown,38,4323,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202143,all,fully_vaccinated,75,878,5577628,1.34,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202143,all,partially_vaccinated,2,222,188730,1.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202143,all,not_vaccinated,133,5884,3011488,4.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202143,all,unknown,44,4367,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202144,all,fully_vaccinated,107,985,5628655,1.9,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202144,all,partially_vaccinated,3,225,163047,1.84,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202144,all,not_vaccinated,157,6041,2986144,5.26,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202144,all,unknown,53,4420,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202145,all,fully_vaccinated,148,1133,5674168,2.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202145,all,partially_vaccinated,1,226,153107,0.65,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202145,all,not_vaccinated,225,6266,2950571,7.63,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202145,all,unknown,57,4477,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202146,all,fully_vaccinated,203,1336,5707740,3.56,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202146,all,partially_vaccinated,7,233,145262,4.82,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202146,all,not_vaccinated,314,6580,2924844,10.74,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202146,all,unknown,95,4572,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202147,all,fully_vaccinated,249,1585,5735655,4.34,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202147,all,partially_vaccinated,2,235,140639,1.42,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202147,all,not_vaccinated,379,6959,2901552,13.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202147,all,unknown,129,4701,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202148,all,fully_vaccinated,296,1881,5762842,5.14,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202148,all,partially_vaccinated,8,243,139293,5.74,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202148,all,not_vaccinated,462,7421,2875711,16.07,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202148,all,unknown,128,4829,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202149,all,fully_vaccinated,306,2187,5793876,5.28,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202149,all,partially_vaccinated,12,255,139010,8.63,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202149,all,not_vaccinated,492,7913,2844960,17.29,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202149,all,unknown,111,4940,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202150,all,fully_vaccinated,220,2407,5823712,3.78,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202150,all,partially_vaccinated,4,259,138786,2.88,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202150,all,not_vaccinated,497,8410,2815348,17.65,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202150,all,unknown,103,5043,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202151,all,fully_vaccinated,259,2666,5842248,4.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202151,all,partially_vaccinated,5,264,138605,3.61,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202151,all,not_vaccinated,454,8864,2796993,16.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202151,all,unknown,145,5188,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202152,all,fully_vaccinated,258,2924,5856766,4.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202152,all,partially_vaccinated,7,271,136523,5.13,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202152,all,not_vaccinated,414,9278,2784557,14.87,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202152,all,unknown,141,5329,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202201,all,fully_vaccinated,333,3257,5886630,5.66,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202201,all,partially_vaccinated,3,274,134344,2.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202201,all,not_vaccinated,431,9709,2756872,15.63,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202201,all,unknown,153,5482,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202202,all,fully_vaccinated,285,3542,5913290,4.82,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202202,all,partially_vaccinated,3,277,137967,2.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202202,all,not_vaccinated,346,10055,2726589,12.69,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202202,all,unknown,186,5668,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202203,all,fully_vaccinated,330,3872,5932279,5.56,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202203,all,partially_vaccinated,4,281,142349,2.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202203,all,not_vaccinated,349,10404,2703218,12.91,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202203,all,unknown,209,5877,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202204,all,fully_vaccinated,368,4240,5945277,6.19,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202204,all,partially_vaccinated,1,282,142094,0.7,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202204,all,not_vaccinated,367,10771,2690475,13.64,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202204,all,unknown,219,6096,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202205,all,fully_vaccinated,373,4613,5962472,6.26,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202205,all,partially_vaccinated,6,288,131222,4.57,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202205,all,not_vaccinated,347,11118,2684152,12.93,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202205,all,unknown,202,6298,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202206,all,fully_vaccinated,334,4947,5981971,5.58,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202206,all,partially_vaccinated,9,297,115485,7.79,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202206,all,not_vaccinated,326,11444,2680390,12.16,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202206,all,unknown,130,6428,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202207,all,fully_vaccinated,321,5268,5996560,5.35,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202207,all,partially_vaccinated,3,300,103167,2.91,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202207,all,not_vaccinated,258,11702,2678119,9.63,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202207,all,unknown,106,6534,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202208,all,fully_vaccinated,291,5559,6005766,4.85,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202208,all,partially_vaccinated,5,305,95560,5.23,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202208,all,not_vaccinated,211,11913,2676520,7.88,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202208,all,unknown,103,6637,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,all,fully_vaccinated,391,5950,6010810,6.5,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,all,partially_vaccinated,4,309,91582,4.37,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,all,not_vaccinated,272,12185,2675454,10.17,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202209,all,unknown,147,6784,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,all,fully_vaccinated,485,6435,6014003,8.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,all,partially_vaccinated,2,311,89470,2.24,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,all,not_vaccinated,279,12464,2674373,10.43,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202210,all,unknown,199,6983,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,all,fully_vaccinated,486,6921,6016164,8.08,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,all,partially_vaccinated,6,317,88213,6.8,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,all,not_vaccinated,306,12770,2673469,11.45,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202211,all,unknown,208,7191,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,all,fully_vaccinated,446,7367,6017910,7.41,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,all,partially_vaccinated,1,318,87320,1.15,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,all,not_vaccinated,217,12987,2672616,8.12,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202212,all,unknown,187,7378,NA,NA,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,all,fully_vaccinated,365,7732,6019416,6.06,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,all,partially_vaccinated,4,322,86658,4.62,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
202213,all,not_vaccinated,182,13169,2671772,6.81,NA,CHFL,COVID19Hosp,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_AKL10
