date,geoRegion,indication,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202142,SO,age,458,indication,277462,30825,11.1,0.128,12.8,17.5,0.17,11.11,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202143,SO,age,395,indication,277462,31220,11.3,0.13,13,17.4,0.14,11.25,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202144,SO,age,173,indication,277462,31393,11.3,0.125,12.5,17.4,0.06,11.31,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202145,SO,age,204,indication,277462,31597,11.4,0.169,16.900000000000002,17.299999999999997,0.07,11.39,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202146,SO,age,148,indication,277462,31745,11.4,0.148,14.799999999999999,17.299999999999997,0.05,11.44,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202147,SO,age,208,indication,277462,31953,11.5,0.223,22.3,17.4,0.07,11.52,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202148,SO,age,116,indication,277462,32069,11.6,0.14,14.000000000000002,17.299999999999997,0.04,11.56,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202149,SO,age,103,indication,277462,32172,11.6,0.121,12.1,17.299999999999997,0.04,11.6,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202150,SO,age,144,indication,277462,32316,11.6,0.129,12.9,17.299999999999997,0.05,11.65,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202151,SO,age,81,indication,277462,32397,11.7,0.125,12.5,17.299999999999997,0.03,11.68,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202152,SO,age,78,indication,277462,32475,11.7,0.138,13.8,17.299999999999997,0.03,11.7,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202201,SO,age,130,indication,277462,32605,11.8,0.115,11.5,17.2,0.05,11.75,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202202,SO,age,100,indication,277462,32705,11.8,0.095,9.5,17.2,0.04,11.79,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202203,SO,age,74,indication,277462,32779,11.8,0.11,11,17.2,0.03,11.81,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202204,SO,age,63,indication,277462,32842,11.8,0.119,11.899999999999999,17.2,0.02,11.84,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202205,SO,age,58,indication,277462,32900,11.9,0.098,9.8,17.1,0.02,11.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202206,SO,age,44,indication,277462,32944,11.9,0.059,5.8999999999999995,17.1,0.02,11.87,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202207,SO,age,47,indication,277462,32991,11.9,0.059,5.8999999999999995,17,0.02,11.89,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202208,SO,age,40,indication,277462,33031,11.9,0.159,15.9,17,0.01,11.9,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202209,SO,age,10,indication,277462,33041,11.9,0.093,9.3,17,0,11.91,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202210,SO,age,8,indication,277462,33049,11.9,0.133,13.3,17,0,11.91,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202211,SO,age,5,indication,277462,33054,11.9,0.065,6.5,17,0,11.91,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202212,SO,age,4,indication,277462,33058,11.9,0.085,8.5,17,0,11.91,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202213,SO,age,2,indication,277462,33060,11.9,0.118,11.799999999999999,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202214,SO,age,1,indication,277462,33061,11.9,0.042,4.2,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202215,SO,age,1,indication,277462,33062,11.9,0.1,10,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202216,SO,age,4,indication,277462,33066,11.9,0.138,13.8,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202217,SO,age,5,indication,277462,33071,11.9,0.161,16.1,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202218,SO,age,1,indication,277462,33072,11.9,0.062,6.2,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202219,SO,age,2,indication,277462,33074,11.9,0.1,10,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202220,SO,age,0,indication,277462,33074,11.9,0,0,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202221,SO,age,1,indication,277462,33075,11.9,0.062,6.2,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202222,SO,age,1,indication,277462,33076,11.9,0.042,4.2,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202223,SO,age,1,indication,277462,33077,11.9,0.05,5,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202224,SO,age,3,indication,277462,33080,11.9,0.273,27.3,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202225,SO,age,0,indication,277462,33080,11.9,0,0,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202226,SO,age,0,indication,277462,33080,11.9,0,0,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202227,SO,age,1,indication,277462,33081,11.9,0.059,5.8999999999999995,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202228,SO,age,1,indication,277462,33082,11.9,0.077,7.7,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202229,SO,age,2,indication,277462,33084,11.9,0.333,33.300000000000004,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202230,SO,age,2,indication,277462,33086,11.9,0.125,12.5,17,0,11.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202231,SO,age,2,indication,277462,33088,11.9,0.286,28.599999999999998,17,0,11.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202232,SO,age,4,indication,277462,33092,11.9,0.174,17.4,17,0,11.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202233,SO,age,1,indication,277462,33093,11.9,0.125,12.5,17,0,11.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202234,SO,age,2,indication,277462,33095,11.9,0.154,15.4,17,0,11.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202235,SO,age,2,indication,277462,33097,11.9,0.5,50,17,0,11.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202236,SO,age,1,indication,277462,33098,11.9,0.045,4.5,17,0,11.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202237,SO,age,1,indication,277462,33099,11.9,0.1,10,17,0,11.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202238,SO,age,0,indication,277462,33099,11.9,0,0,17,0,11.93,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202052,SO,chronic_disease,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202053,SO,chronic_disease,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202101,SO,chronic_disease,1,indication,277462,1,0,1,100,100,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202102,SO,chronic_disease,0,indication,277462,1,0,NA,NA,100,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202103,SO,chronic_disease,0,indication,277462,1,0,0,0,0.7000000000000001,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202104,SO,chronic_disease,173,indication,277462,174,0.1,0.212,21.2,18.099999999999998,0.06,0.06,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202105,SO,chronic_disease,484,indication,277462,658,0.2,0.155,15.5,16.1,0.17,0.24,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202106,SO,chronic_disease,489,indication,277462,1147,0.4,0.251,25.1,19,0.18,0.41,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202107,SO,chronic_disease,1195,indication,277462,2342,0.8,0.247,24.7,21.5,0.43,0.84,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202108,SO,chronic_disease,743,indication,277462,3085,1.1,0.24,24,22.1,0.27,1.11,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202109,SO,chronic_disease,401,indication,277462,3486,1.3,0.467,46.7,23.5,0.14,1.26,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202110,SO,chronic_disease,327,indication,277462,3813,1.4,0.181,18.099999999999998,22.900000000000002,0.12,1.37,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202111,SO,chronic_disease,387,indication,277462,4200,1.5,0.338,33.800000000000004,23.599999999999998,0.14,1.51,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202112,SO,chronic_disease,175,indication,277462,4375,1.6,0.261,26.1,23.7,0.06,1.58,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202113,SO,chronic_disease,652,indication,277462,5027,1.8,0.282,28.199999999999996,24.2,0.23,1.81,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202114,SO,chronic_disease,744,indication,277462,5771,2.1,0.356,35.6,25.2,0.27,2.08,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202115,SO,chronic_disease,951,indication,277462,6722,2.4,0.354,35.4,26.3,0.34,2.42,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202116,SO,chronic_disease,2816,indication,277462,9538,3.4,0.4,40,29.299999999999997,1.01,3.44,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202117,SO,chronic_disease,512,indication,277462,10050,3.6,0.27,27,29.099999999999998,0.18,3.62,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202118,SO,chronic_disease,1434,indication,277462,11484,4.1,0.456,45.6,30.5,0.52,4.14,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202119,SO,chronic_disease,2639,indication,277462,14123,5.1,0.351,35.099999999999994,31.3,0.95,5.09,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202120,SO,chronic_disease,1741,indication,277462,15864,5.7,0.286,28.599999999999998,30.9,0.63,5.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202121,SO,chronic_disease,2811,indication,277462,18675,6.7,0.359,35.9,31.6,1.01,6.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202122,SO,chronic_disease,2852,indication,277462,21527,7.8,0.297,29.7,31.3,1.03,7.76,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202123,SO,chronic_disease,1686,indication,277462,23213,8.4,0.203,20.3,30.2,0.61,8.37,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202124,SO,chronic_disease,1871,indication,277462,25084,9,0.169,16.900000000000002,28.499999999999996,0.67,9.04,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202125,SO,chronic_disease,747,indication,277462,25831,9.3,0.088,8.799999999999999,26.700000000000003,0.27,9.31,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202126,SO,chronic_disease,850,indication,277462,26681,9.6,0.085,8.5,25,0.31,9.62,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202127,SO,chronic_disease,833,indication,277462,27514,9.9,0.055,5.5,22.6,0.3,9.92,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202128,SO,chronic_disease,536,indication,277462,28050,10.1,0.051,5.1,21.2,0.19,10.11,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202129,SO,chronic_disease,323,indication,277462,28373,10.2,0.044,4.3999999999999995,20.3,0.12,10.23,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202130,SO,chronic_disease,98,indication,277462,28471,10.3,0.079,7.9,20.200000000000003,0.04,10.26,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202131,SO,chronic_disease,169,indication,277462,28640,10.3,0.077,7.7,20,0.06,10.32,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202132,SO,chronic_disease,171,indication,277462,28811,10.4,0.063,6.3,19.8,0.06,10.38,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202133,SO,chronic_disease,215,indication,277462,29026,10.5,0.08,8,19.6,0.08,10.46,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202134,SO,chronic_disease,79,indication,277462,29105,10.5,0.077,7.7,19.5,0.03,10.49,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202135,SO,chronic_disease,116,indication,277462,29221,10.5,0.066,6.6000000000000005,19.3,0.04,10.53,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202136,SO,chronic_disease,204,indication,277462,29425,10.6,0.09,9,19.2,0.07,10.61,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202137,SO,chronic_disease,249,indication,277462,29674,10.7,0.08,8,19,0.09,10.69,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202138,SO,chronic_disease,235,indication,277462,29909,10.8,0.079,7.9,18.8,0.08,10.78,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202139,SO,chronic_disease,218,indication,277462,30127,10.9,0.068,6.800000000000001,18.5,0.08,10.86,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202140,SO,chronic_disease,480,indication,277462,30607,11,0.089,8.9,18.2,0.17,11.03,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202141,SO,chronic_disease,347,indication,277462,30954,11.2,0.071,7.1,17.9,0.13,11.16,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202142,SO,chronic_disease,272,indication,277462,31226,11.3,0.076,7.6,17.7,0.1,11.25,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202143,SO,chronic_disease,208,indication,277462,31434,11.3,0.068,6.800000000000001,17.5,0.07,11.33,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202144,SO,chronic_disease,107,indication,277462,31541,11.4,0.077,7.7,17.4,0.04,11.37,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202145,SO,chronic_disease,98,indication,277462,31639,11.4,0.081,8.1,17.4,0.04,11.4,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202146,SO,chronic_disease,89,indication,277462,31728,11.4,0.089,8.9,17.299999999999997,0.03,11.44,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202147,SO,chronic_disease,74,indication,277462,31802,11.5,0.079,7.9,17.299999999999997,0.03,11.46,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202148,SO,chronic_disease,70,indication,277462,31872,11.5,0.085,8.5,17.2,0.03,11.49,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202149,SO,chronic_disease,62,indication,277462,31934,11.5,0.073,7.3,17.2,0.02,11.51,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202150,SO,chronic_disease,89,indication,277462,32023,11.5,0.08,8,17.1,0.03,11.54,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202151,SO,chronic_disease,60,indication,277462,32083,11.6,0.093,9.3,17.1,0.02,11.56,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202152,SO,chronic_disease,54,indication,277462,32137,11.6,0.095,9.5,17.1,0.02,11.58,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202201,SO,chronic_disease,79,indication,277462,32216,11.6,0.07,7.000000000000001,17,0.03,11.61,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202202,SO,chronic_disease,74,indication,277462,32290,11.6,0.07,7.000000000000001,17,0.03,11.64,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202203,SO,chronic_disease,50,indication,277462,32340,11.7,0.074,7.3999999999999995,16.900000000000002,0.02,11.66,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202204,SO,chronic_disease,40,indication,277462,32380,11.7,0.076,7.6,16.900000000000002,0.01,11.67,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202205,SO,chronic_disease,44,indication,277462,32424,11.7,0.075,7.5,16.900000000000002,0.02,11.69,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202206,SO,chronic_disease,37,indication,277462,32461,11.7,0.049,4.9,16.8,0.01,11.7,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202207,SO,chronic_disease,30,indication,277462,32491,11.7,0.037,3.6999999999999997,16.8,0.01,11.71,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202208,SO,chronic_disease,20,indication,277462,32511,11.7,0.079,7.9,16.8,0.01,11.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202209,SO,chronic_disease,5,indication,277462,32516,11.7,0.047,4.7,16.8,0,11.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202210,SO,chronic_disease,7,indication,277462,32523,11.7,0.117,11.700000000000001,16.8,0,11.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202211,SO,chronic_disease,5,indication,277462,32528,11.7,0.065,6.5,16.8,0,11.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202212,SO,chronic_disease,3,indication,277462,32531,11.7,0.064,6.4,16.8,0,11.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202213,SO,chronic_disease,0,indication,277462,32531,11.7,0,0,16.8,0,11.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202214,SO,chronic_disease,0,indication,277462,32531,11.7,0,0,16.8,0,11.72,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202215,SO,chronic_disease,2,indication,277462,32533,11.7,0.2,20,16.8,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202216,SO,chronic_disease,1,indication,277462,32534,11.7,0.034,3.4000000000000004,16.8,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202217,SO,chronic_disease,6,indication,277462,32540,11.7,0.194,19.400000000000002,16.8,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202218,SO,chronic_disease,0,indication,277462,32540,11.7,0,0,16.8,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202219,SO,chronic_disease,1,indication,277462,32541,11.7,0.05,5,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202220,SO,chronic_disease,0,indication,277462,32541,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202221,SO,chronic_disease,1,indication,277462,32542,11.7,0.062,6.2,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202222,SO,chronic_disease,0,indication,277462,32542,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202223,SO,chronic_disease,0,indication,277462,32542,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202224,SO,chronic_disease,1,indication,277462,32543,11.7,0.091,9.1,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202225,SO,chronic_disease,1,indication,277462,32544,11.7,0.056,5.6000000000000005,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202226,SO,chronic_disease,1,indication,277462,32545,11.7,0.05,5,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202227,SO,chronic_disease,0,indication,277462,32545,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202228,SO,chronic_disease,0,indication,277462,32545,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202229,SO,chronic_disease,0,indication,277462,32545,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202230,SO,chronic_disease,0,indication,277462,32545,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202231,SO,chronic_disease,0,indication,277462,32545,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202232,SO,chronic_disease,0,indication,277462,32545,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202233,SO,chronic_disease,0,indication,277462,32545,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202234,SO,chronic_disease,2,indication,277462,32547,11.7,0.154,15.4,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202235,SO,chronic_disease,0,indication,277462,32547,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202236,SO,chronic_disease,3,indication,277462,32550,11.7,0.136,13.600000000000001,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202237,SO,chronic_disease,0,indication,277462,32550,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202238,SO,chronic_disease,0,indication,277462,32550,11.7,0,0,16.7,0,11.73,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202052,SO,med_prof,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202053,SO,med_prof,0,indication,277462,0,0,NA,NA,NA,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202101,SO,med_prof,0,indication,277462,0,0,0,0,0,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202102,SO,med_prof,0,indication,277462,0,0,NA,NA,0,0,0,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202103,SO,med_prof,82,indication,277462,82,0,0.573,57.3,56.89999999999999,0.03,0.03,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202104,SO,med_prof,102,indication,277462,184,0.1,0.125,12.5,19.2,0.04,0.07,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202105,SO,med_prof,580,indication,277462,764,0.3,0.185,18.5,18.7,0.21,0.28,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202106,SO,med_prof,65,indication,277462,829,0.3,0.033,3.3000000000000003,13.700000000000001,0.02,0.3,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202107,SO,med_prof,490,indication,277462,1319,0.5,0.101,10.100000000000001,12.1,0.18,0.48,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202108,SO,med_prof,271,indication,277462,1590,0.6,0.087,8.7,11.4,0.1,0.57,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202109,SO,med_prof,87,indication,277462,1677,0.6,0.101,10.100000000000001,11.3,0.03,0.6,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202110,SO,med_prof,119,indication,277462,1796,0.6,0.066,6.6000000000000005,10.8,0.04,0.65,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202111,SO,med_prof,154,indication,277462,1950,0.7,0.134,13.4,11,0.06,0.7,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202112,SO,med_prof,251,indication,277462,2201,0.8,0.374,37.4,11.899999999999999,0.09,0.79,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202113,SO,med_prof,491,indication,277462,2692,1,0.212,21.2,13,0.18,0.97,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202114,SO,med_prof,439,indication,277462,3131,1.1,0.21,21,13.700000000000001,0.16,1.13,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202115,SO,med_prof,330,indication,277462,3461,1.2,0.123,12.3,13.5,0.12,1.25,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
202116,SO,med_prof,1035,indication,277462,4496,1.6,0.147,14.7,13.8,0.37,1.62,COVID19FullyVaccPersons,2022-09-27_07-00-25,detailed
