date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202127,LU,male,7759,sex,207582,180567,3.74,86.99,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.527,52.7
202128,LU,male,6110,sex,207582,186677,2.94,89.93,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.526,52.6
202129,LU,male,6583,sex,207582,193260,3.17,93.1,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.536,53.6
202130,LU,male,5158,sex,207582,198418,2.48,95.59,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.536,53.6
202131,LU,male,4573,sex,207582,202991,2.2,97.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.525,52.5
202132,LU,male,3485,sex,207582,206476,1.68,99.47,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.514,51.4
202133,LU,male,3375,sex,207582,209851,1.63,101.09,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.503,50.3
202134,LU,male,4780,sex,207582,214631,2.3,103.4,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.515,51.5
202135,LU,male,4012,sex,207582,218643,1.93,105.33,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202136,LU,male,5948,sex,207582,224591,2.87,108.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.51,51
202137,LU,male,6176,sex,207582,230767,2.98,111.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.524,52.400000000000006
202138,LU,male,5317,sex,207582,236084,2.56,113.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.512,51.2
202139,LU,male,3995,sex,207582,240079,1.92,115.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.505,50.5
202140,LU,male,4566,sex,207582,244645,2.2,117.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.515,51.5
202141,LU,male,4960,sex,207582,249605,2.39,120.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.54,54
202142,LU,male,4079,sex,207582,253684,1.97,122.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.518,51.800000000000004
202143,LU,male,2384,sex,207582,256068,1.15,123.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.53,53
202144,LU,male,1900,sex,207582,257968,0.92,124.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.513,51.300000000000004
202145,LU,male,3865,sex,207582,261833,1.86,126.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.523,52.300000000000004
202146,LU,male,6985,sex,207582,268818,3.36,129.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.478,47.8
202147,LU,male,6795,sex,207582,275613,3.27,132.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.456,45.6
202148,LU,male,8421,sex,207582,284034,4.06,136.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.454,45.4
202149,LU,male,9192,sex,207582,293226,4.43,141.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.465,46.5
202150,LU,male,11385,sex,207582,304611,5.48,146.74,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.476,47.599999999999994
202151,LU,male,9807,sex,207582,314418,4.72,151.47,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.527,52.7
202152,LU,male,6683,sex,207582,321101,3.22,154.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.528,52.800000000000004
202201,LU,male,15018,sex,207582,336119,7.23,161.92,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.515,51.5
202202,LU,male,8813,sex,207582,344932,4.25,166.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.494,49.4
202203,LU,male,5490,sex,207582,350422,2.64,168.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.487,48.699999999999996
202204,LU,male,3204,sex,207582,353626,1.54,170.35,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.485,48.5
202205,LU,male,2265,sex,207582,355891,1.09,171.45,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.483,48.3
202206,LU,male,1648,sex,207582,357539,0.79,172.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.509,50.9
202207,LU,male,944,sex,207582,358483,0.45,172.69,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.493,49.3
202208,LU,male,367,sex,207582,358850,0.18,172.87,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.478,47.8
202209,LU,male,323,sex,207582,359173,0.16,173.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.452,45.2
202210,LU,male,327,sex,207582,359500,0.16,173.18,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.49,49
202211,LU,male,318,sex,207582,359818,0.15,173.34,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.511,51.1
202212,LU,male,291,sex,207582,360109,0.14,173.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.467,46.7
202213,LU,male,217,sex,207582,360326,0.1,173.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.498,49.8
202214,LU,male,271,sex,207582,360597,0.13,173.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.472,47.199999999999996
202215,LU,male,170,sex,207582,360767,0.08,173.79,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.47,47
202216,LU,male,117,sex,207582,360884,0.06,173.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.498,49.8
202217,LU,male,212,sex,207582,361096,0.1,173.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.505,50.5
202218,LU,male,165,sex,207582,361261,0.08,174.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.482,48.199999999999996
202219,LU,male,193,sex,207582,361454,0.09,174.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.53,53
202220,LU,male,171,sex,207582,361625,0.08,174.21,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.471,47.099999999999994
202221,LU,male,183,sex,207582,361808,0.09,174.3,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.475,47.5
202222,LU,male,189,sex,207582,361997,0.09,174.39,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.532,53.2
202223,LU,male,186,sex,207582,362183,0.09,174.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.511,51.1
202224,LU,male,167,sex,207582,362350,0.08,174.56,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.527,52.7
202225,LU,male,293,sex,207582,362643,0.14,174.7,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.503,50.3
202226,LU,male,281,sex,207582,362924,0.14,174.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202227,LU,male,465,sex,207582,363389,0.22,175.06,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.497,49.7
202228,LU,male,717,sex,207582,364106,0.35,175.4,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.463,46.300000000000004
202229,LU,male,648,sex,207582,364754,0.31,175.72,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.45,45
202230,LU,male,481,sex,207582,365235,0.23,175.95,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.428,42.8
202231,LU,male,389,sex,207582,365624,0.19,176.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.38,38
202232,LU,male,283,sex,207582,365907,0.14,176.27,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.433,43.3
202233,LU,male,298,sex,207582,366205,0.14,176.41,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.445,44.5
202234,LU,male,232,sex,207582,366437,0.11,176.53,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.481,48.1
202235,LU,male,203,sex,207582,366640,0.1,176.62,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.449,44.9
202236,LU,male,188,sex,207582,366828,0.09,176.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.492,49.2
202237,LU,male,143,sex,207582,366971,0.07,176.78,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.448,44.800000000000004
202238,LU,male,132,sex,207582,367103,0.06,176.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.458,45.800000000000004
202052,LU,female,425,sex,208765,425,0.2,0.2,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.702,70.19999999999999
202053,LU,female,377,sex,208765,802,0.18,0.38,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.688,68.8
202101,LU,female,2293,sex,208765,3095,1.1,1.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.674,67.4
202102,LU,female,2305,sex,208765,5400,1.1,2.59,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.611,61.1
202103,LU,female,2156,sex,208765,7556,1.03,3.62,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.516,51.6
202104,LU,female,4655,sex,208765,12211,2.23,5.85,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.566,56.599999999999994
202105,LU,female,2216,sex,208765,14427,1.06,6.91,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.714,71.39999999999999
202106,LU,female,2789,sex,208765,17216,1.34,8.25,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.651,65.10000000000001
202107,LU,female,3187,sex,208765,20403,1.53,9.77,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.541,54.1
202108,LU,female,4786,sex,208765,25189,2.29,12.07,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.604,60.4
202109,LU,female,5113,sex,208765,30302,2.45,14.51,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.621,62.1
202110,LU,female,3388,sex,208765,33690,1.62,16.14,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.626,62.6
202111,LU,female,4440,sex,208765,38130,2.13,18.26,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.643,64.3
202112,LU,female,5314,sex,208765,43444,2.55,20.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.549,54.900000000000006
202113,LU,female,5257,sex,208765,48701,2.52,23.33,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.619,61.9
202114,LU,female,4909,sex,208765,53610,2.35,25.68,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.549,54.900000000000006
202115,LU,female,5527,sex,208765,59137,2.65,28.33,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.529,52.900000000000006
202116,LU,female,8324,sex,208765,67461,3.99,32.31,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.531,53.1
202117,LU,female,9181,sex,208765,76642,4.4,36.71,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.533,53.300000000000004
202118,LU,female,12188,sex,208765,88830,5.84,42.55,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.519,51.9
202119,LU,female,11332,sex,208765,100162,5.43,47.98,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.492,49.2
202120,LU,female,13325,sex,208765,113487,6.38,54.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.498,49.8
202121,LU,female,12413,sex,208765,125900,5.95,60.31,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202122,LU,female,14230,sex,208765,140130,6.82,67.12,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.496,49.6
202123,LU,female,13614,sex,208765,153744,6.52,73.64,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.491,49.1
202124,LU,female,13286,sex,208765,167030,6.36,80.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.475,47.5
202125,LU,female,11829,sex,208765,178859,5.67,85.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.467,46.7
202126,LU,female,9719,sex,208765,188578,4.66,90.33,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.472,47.199999999999996
202127,LU,female,6952,sex,208765,195530,3.33,93.66,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.473,47.3
202128,LU,female,5510,sex,208765,201040,2.64,96.3,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.474,47.4
202129,LU,female,5704,sex,208765,206744,2.73,99.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.464,46.400000000000006
202130,LU,female,4464,sex,208765,211208,2.14,101.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.464,46.400000000000006
202131,LU,female,4133,sex,208765,215341,1.98,103.15,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.475,47.5
202132,LU,female,3295,sex,208765,218636,1.58,104.73,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.486,48.6
202133,LU,female,3331,sex,208765,221967,1.6,106.32,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.497,49.7
202134,LU,female,4508,sex,208765,226475,2.16,108.48,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.485,48.5
202135,LU,female,4004,sex,208765,230479,1.92,110.4,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.499,49.9
202136,LU,female,5704,sex,208765,236183,2.73,113.13,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.49,49
202137,LU,female,5604,sex,208765,241787,2.68,115.82,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.476,47.599999999999994
202138,LU,female,5062,sex,208765,246849,2.42,118.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.488,48.8
202139,LU,female,3909,sex,208765,250758,1.87,120.11,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.495,49.5
202140,LU,female,4298,sex,208765,255056,2.06,122.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.485,48.5
202141,LU,female,4217,sex,208765,259273,2.02,124.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.46,46
202142,LU,female,3789,sex,208765,263062,1.81,126.01,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.482,48.199999999999996
202143,LU,female,2113,sex,208765,265175,1.01,127.02,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.47,47
202144,LU,female,1802,sex,208765,266977,0.86,127.88,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.487,48.699999999999996
202145,LU,female,3527,sex,208765,270504,1.69,129.57,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.477,47.699999999999996
202146,LU,female,7638,sex,208765,278142,3.66,133.23,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.522,52.2
202147,LU,female,8121,sex,208765,286263,3.89,137.12,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.544,54.400000000000006
202148,LU,female,10121,sex,208765,296384,4.85,141.97,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.546,54.6
202149,LU,female,10563,sex,208765,306947,5.06,147.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.535,53.5
202150,LU,female,12528,sex,208765,319475,6,153.03,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.524,52.400000000000006
202151,LU,female,8791,sex,208765,328266,4.21,157.24,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.473,47.3
202152,LU,female,5974,sex,208765,334240,2.86,160.1,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.472,47.199999999999996
202201,LU,female,14131,sex,208765,348371,6.77,166.87,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.485,48.5
202202,LU,female,9011,sex,208765,357382,4.32,171.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.506,50.6
202203,LU,female,5788,sex,208765,363170,2.77,173.96,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.513,51.300000000000004
202204,LU,female,3405,sex,208765,366575,1.63,175.59,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.515,51.5
202205,LU,female,2424,sex,208765,368999,1.16,176.75,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.517,51.7
202206,LU,female,1589,sex,208765,370588,0.76,177.51,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.491,49.1
202207,LU,female,970,sex,208765,371558,0.46,177.98,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.507,50.7
202208,LU,female,400,sex,208765,371958,0.19,178.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.522,52.2
202209,LU,female,391,sex,208765,372349,0.19,178.36,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.548,54.800000000000004
202210,LU,female,341,sex,208765,372690,0.16,178.52,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.51,51
202211,LU,female,304,sex,208765,372994,0.15,178.67,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.489,48.9
202212,LU,female,332,sex,208765,373326,0.16,178.83,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.533,53.300000000000004
202213,LU,female,219,sex,208765,373545,0.1,178.93,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.502,50.2
202214,LU,female,302,sex,208765,373847,0.14,179.08,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.526,52.6
202215,LU,female,192,sex,208765,374039,0.09,179.17,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.53,53
202216,LU,female,118,sex,208765,374157,0.06,179.22,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.502,50.2
202217,LU,female,208,sex,208765,374365,0.1,179.32,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.495,49.5
202218,LU,female,177,sex,208765,374542,0.08,179.41,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.518,51.800000000000004
202219,LU,female,171,sex,208765,374713,0.08,179.49,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.47,47
202220,LU,female,192,sex,208765,374905,0.09,179.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.529,52.900000000000006
202221,LU,female,202,sex,208765,375107,0.1,179.68,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.525,52.5
202222,LU,female,166,sex,208765,375273,0.08,179.76,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.468,46.800000000000004
202223,LU,female,178,sex,208765,375451,0.09,179.84,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.489,48.9
202224,LU,female,150,sex,208765,375601,0.07,179.92,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.473,47.3
202225,LU,female,289,sex,208765,375890,0.14,180.05,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.497,49.7
202226,LU,female,281,sex,208765,376171,0.13,180.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.5,50
202227,LU,female,471,sex,208765,376642,0.23,180.41,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.503,50.3
202228,LU,female,832,sex,208765,377474,0.4,180.81,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.537,53.7
202229,LU,female,793,sex,208765,378267,0.38,181.19,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.55,55.00000000000001
202230,LU,female,644,sex,208765,378911,0.31,181.5,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.572,57.199999999999996
202231,LU,female,634,sex,208765,379545,0.3,181.8,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.62,62
202232,LU,female,371,sex,208765,379916,0.18,181.98,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.567,56.699999999999996
202233,LU,female,372,sex,208765,380288,0.18,182.16,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.555,55.50000000000001
202234,LU,female,250,sex,208765,380538,0.12,182.28,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.519,51.9
202235,LU,female,249,sex,208765,380787,0.12,182.4,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.551,55.1
202236,LU,female,194,sex,208765,380981,0.09,182.49,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.508,50.8
202237,LU,female,176,sex,208765,381157,0.08,182.58,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.552,55.2
202238,LU,female,156,sex,208765,381313,0.07,182.65,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0.542,54.2
202052,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202053,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202101,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202102,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202103,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202104,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202105,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202106,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202107,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202108,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202109,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202110,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202111,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202112,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202113,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202114,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202115,LU,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202116,LU,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202117,LU,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202118,LU,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202119,LU,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202120,LU,unknown,1,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202121,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202122,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202123,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
202124,LU,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2022-09-27_07-00-25,detailed,0,0
