geoRegion,period_start_date,period_end_date,pop,inzCategoryNormalized,type,geoRegion_type,version,geoVersion
BZRK2103,2020-04-06,2020-04-19,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-04-20,2020-05-03,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-05-04,2020-05-17,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-05-18,2020-05-31,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-06-01,2020-06-14,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-06-15,2020-06-28,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-06-29,2020-07-12,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-07-13,2020-07-26,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-07-27,2020-08-09,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-08-10,2020-08-23,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-08-24,2020-09-06,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-09-07,2020-09-20,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-09-21,2020-10-04,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-10-05,2020-10-18,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-10-19,2020-11-01,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-11-02,2020-11-15,8718,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-11-16,2020-11-29,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-11-30,2020-12-13,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-12-14,2020-12-27,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2020-12-28,2021-01-10,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-01-11,2021-01-24,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-01-25,2021-02-07,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-02-08,2021-02-21,8718,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-02-22,2021-03-07,8718,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-03-08,2021-03-21,8718,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-03-22,2021-04-04,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-04-05,2021-04-18,8718,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-04-19,2021-05-02,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-05-03,2021-05-16,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-05-17,2021-05-30,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-05-31,2021-06-13,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-06-14,2021-06-27,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-06-28,2021-07-11,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-07-12,2021-07-25,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-07-26,2021-08-08,8718,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-08-09,2021-08-22,8718,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-08-23,2021-09-05,8718,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-09-06,2021-09-19,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-09-20,2021-10-03,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-10-04,2021-10-17,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-10-18,2021-10-31,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-11-01,2021-11-14,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-11-15,2021-11-28,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-11-29,2021-12-12,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-12-13,2021-12-26,8718,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2021-12-27,2022-01-09,8718,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-01-10,2022-01-23,8718,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-01-24,2022-02-06,8718,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-02-07,2022-02-20,8718,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-02-21,2022-03-06,8718,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-03-07,2022-03-20,8718,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-03-21,2022-04-03,8718,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-04-04,2022-04-17,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-04-18,2022-05-01,8718,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-05-02,2022-05-15,8718,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-05-16,2022-05-29,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-05-30,2022-06-12,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-06-13,2022-06-26,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-06-27,2022-07-10,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-07-11,2022-07-24,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-07-25,2022-08-07,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-08-08,2022-08-21,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-08-22,2022-09-04,8718,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-09-05,2022-09-18,8718,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-09-19,2022-10-02,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-10-03,2022-10-16,8718,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-10-17,2022-10-30,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-10-31,2022-11-13,8718,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-11-14,2022-11-27,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-11-28,2022-12-11,8718,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-12-12,2022-12-25,8718,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2022-12-26,2023-01-08,8718,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-01-09,2023-01-22,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-01-23,2023-02-05,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-02-06,2023-02-19,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-02-20,2023-03-05,8718,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-03-06,2023-03-19,8718,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-03-20,2023-04-02,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-04-03,2023-04-16,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-04-17,2023-04-30,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-05-01,2023-05-14,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-05-15,2023-05-28,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-05-29,2023-06-11,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-06-12,2023-06-25,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-06-26,2023-07-09,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-07-10,2023-07-23,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-07-24,2023-08-06,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-08-07,2023-08-20,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-08-21,2023-09-03,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-09-04,2023-09-17,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-09-18,2023-10-01,8718,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-10-02,2023-10-15,8718,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-10-16,2023-10-29,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-10-30,2023-11-12,8718,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2103,2023-11-13,2023-11-26,8718,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-02-24,2020-03-08,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-03-09,2020-03-22,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-03-23,2020-04-05,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-04-06,2020-04-19,64159,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-04-20,2020-05-03,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-05-04,2020-05-17,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-05-18,2020-05-31,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-06-01,2020-06-14,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-06-15,2020-06-28,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-06-29,2020-07-12,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-07-13,2020-07-26,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-07-27,2020-08-09,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-08-10,2020-08-23,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-08-24,2020-09-06,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-09-07,2020-09-20,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-09-21,2020-10-04,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-10-05,2020-10-18,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-10-19,2020-11-01,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-11-02,2020-11-15,64159,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-11-16,2020-11-29,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-11-30,2020-12-13,64159,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-12-14,2020-12-27,64159,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2020-12-28,2021-01-10,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-01-11,2021-01-24,64159,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-01-25,2021-02-07,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-02-08,2021-02-21,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-02-22,2021-03-07,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-03-08,2021-03-21,64159,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-03-22,2021-04-04,64159,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-04-05,2021-04-18,64159,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-04-19,2021-05-02,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-05-03,2021-05-16,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-05-17,2021-05-30,64159,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-05-31,2021-06-13,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-06-14,2021-06-27,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-06-28,2021-07-11,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-07-12,2021-07-25,64159,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-07-26,2021-08-08,64159,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-08-09,2021-08-22,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-08-23,2021-09-05,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-09-06,2021-09-19,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-09-20,2021-10-03,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-10-04,2021-10-17,64159,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-10-18,2021-10-31,64159,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-11-01,2021-11-14,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-11-15,2021-11-28,64159,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-11-29,2021-12-12,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-12-13,2021-12-26,64159,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2021-12-27,2022-01-09,64159,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-01-10,2022-01-23,64159,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-01-24,2022-02-06,64159,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-02-07,2022-02-20,64159,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-02-21,2022-03-06,64159,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-03-07,2022-03-20,64159,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-03-21,2022-04-03,64159,1920+,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-04-04,2022-04-17,64159,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-04-18,2022-05-01,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-05-02,2022-05-15,64159,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-05-16,2022-05-29,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-05-30,2022-06-12,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-06-13,2022-06-26,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-06-27,2022-07-10,64159,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-07-11,2022-07-24,64159,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-07-25,2022-08-07,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-08-08,2022-08-21,64159,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-08-22,2022-09-04,64159,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-09-05,2022-09-18,64159,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-09-19,2022-10-02,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-10-03,2022-10-16,64159,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-10-17,2022-10-30,64159,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-10-31,2022-11-13,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-11-14,2022-11-27,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-11-28,2022-12-11,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-12-12,2022-12-25,64159,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2022-12-26,2023-01-08,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-01-09,2023-01-22,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-01-23,2023-02-05,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-02-06,2023-02-19,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-02-20,2023-03-05,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-03-06,2023-03-19,64159,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-03-20,2023-04-02,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-04-03,2023-04-16,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-04-17,2023-04-30,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-05-01,2023-05-14,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-05-15,2023-05-28,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-05-29,2023-06-11,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-06-12,2023-06-25,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-06-26,2023-07-09,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-07-10,2023-07-23,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-07-24,2023-08-06,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-08-07,2023-08-20,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-08-21,2023-09-03,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-09-04,2023-09-17,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-09-18,2023-10-01,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-10-02,2023-10-15,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-10-16,2023-10-29,64159,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-10-30,2023-11-12,64159,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2104,2023-11-13,2023-11-26,64159,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-02-24,2020-03-08,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-03-09,2020-03-22,148102,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-03-23,2020-04-05,148102,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-04-06,2020-04-19,148102,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-04-20,2020-05-03,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-05-04,2020-05-17,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-05-18,2020-05-31,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-06-01,2020-06-14,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-06-15,2020-06-28,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-06-29,2020-07-12,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-07-13,2020-07-26,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-07-27,2020-08-09,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-08-10,2020-08-23,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-08-24,2020-09-06,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-09-07,2020-09-20,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-09-21,2020-10-04,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-10-05,2020-10-18,148102,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-10-19,2020-11-01,148102,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-11-02,2020-11-15,148102,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-11-16,2020-11-29,148102,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-11-30,2020-12-13,148102,960-1919,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-12-14,2020-12-27,148102,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2020-12-28,2021-01-10,148102,480-959,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-01-11,2021-01-24,148102,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-01-25,2021-02-07,148102,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-02-08,2021-02-21,148102,60-119,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-02-22,2021-03-07,148102,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-03-08,2021-03-21,148102,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-03-22,2021-04-04,148102,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-04-05,2021-04-18,148102,240-479,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-04-19,2021-05-02,148102,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-05-03,2021-05-16,148102,120-239,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-05-17,2021-05-30,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-05-31,2021-06-13,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
BZRK2105,2021-06-14,2021-06-27,148102,0-59,COVID19Cases,BZRK,2023-11-28_06-00-38,2021-01-01
